"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS01765","0.6259107908","1.5431847491","0.482019289","FRANCCI3_RS01765","Francci3_0355","","","WP_011434820.1",""
"FRANCCI3_RS01770","0.476964066","1.3918117247","0.4441579625","FRANCCI3_RS01770, FRANCCI3_RS01775","Francci3_0356, Francci3_0357","GO:0042834 - peptidoglycan binding [Evidence IEA]; GO:0015288 - porin activity [Evidence IEA]","","WP_011434821.1, WP_232235168.1",""
"FRANCCI3_RS01775","-0.2858761472","-1.2191504277","0.656547083","FRANCCI3_RS01770, FRANCCI3_RS01775","Francci3_0356, Francci3_0357","GO:0042834 - peptidoglycan binding [Evidence IEA]; GO:0015288 - porin activity [Evidence IEA]","","WP_011434821.1, WP_232235168.1",""
"FRANCCI3_RS01780","-0.5312850856","-1.4452159534","0.5169998462","FRANCCI3_RS01780","Francci3_0358","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_108913714.1",""
"FRANCCI3_RS01785","0.7157362627","1.6423211434","0.3773520412","FRANCCI3_RS01785","Francci3_0359","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011434824.1",""
"FRANCCI3_RS01790","0.7728427339","1.7086332159","0.39499621","FRANCCI3_RS01790","Francci3_0360","GO:0005524 - ATP binding [Evidence IEA]; GO:0004674 - protein serine/threonine kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011434825.1",""
"FRANCCI3_RS01795","-0.4050691839","-1.3241524081","0.4854774206","FRANCCI3_RS01795","Francci3_0361","GO:0005215 - transporter activity [Evidence IEA]","GO:0006810 - transport [Evidence IEA]","WP_011434826.1",""
"FRANCCI3_RS01800","0.6180894028","1.5348412061","0.4336337901","FRANCCI3_RS01800","Francci3_0362","","","WP_193359374.1",""
"FRANCCI3_RS01805","1.461591595","2.7541203328","0.3545037519","FRANCCI3_RS01805","Francci3_0363","","","WP_011434828.1",""
"FRANCCI3_RS01810","0.6175414556","1.5342583717","0.5062109745","FRANCCI3_RS01810","Francci3_0365","","","WP_108913197.1",""
"FRANCCI3_RS01815","3.6902717869","12.9086997665","0.352473314","FRANCCI3_RS01815","Francci3_0366","","","WP_011434831.1",""
"FRANCCI3_RS01820","0.3466850737","1.2716353908","0.7421924601","FRANCCI3_RS01820","Francci3_0367","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011434832.1",""
"FRANCCI3_RS01825","-0.1009837174","-1.0725045122","0.8632634682","FRANCCI3_RS01825","Francci3_0368","","","WP_236701443.1",""
"FRANCCI3_RS01830","0.2376330067","1.1790566252","0.8120415889","FRANCCI3_RS01830","Francci3_0369","GO:0003995 - acyl-CoA dehydrogenase activity [Evidence IEA]","","WP_011434834.1",""
"FRANCCI3_RS25220","-2.1913040282","-4.5671811979","0.1962725784","FRANCCI3_RS25220","Francci3_0371","","","WP_011434836.1",""
"FRANCCI3_RS01840","1.0942301393","2.1349912236","0.2135339113","FRANCCI3_RS01840","Francci3_0373","","","WP_011434838.1",""
"FRANCCI3_RS01845","1.2495453836","2.3776648715","0.2564874216","FRANCCI3_RS01845","Francci3_0374","GO:0030170 - pyridoxal phosphate binding [Evidence IEA]","GO:0019346 - transsulfuration [Evidence IEA]","WP_011434839.1",""
"FRANCCI3_RS01850","0.8831602173","1.844411054","0.0834666583","FRANCCI3_RS01850","Francci3_0375","GO:0004122 - cystathionine beta-synthase activity [Evidence IEA]","GO:0019344 - cysteine biosynthetic process [Evidence IEA]","WP_023840844.1",""
"FRANCCI3_RS01855","-0.4000300893","-1.3195354311","0.4618466145","FRANCCI3_RS01855","Francci3_0376","","","WP_011434841.1",""
"FRANCCI3_RS23090","0.2708175495","1.2064913311","0.6516056788","FRANCCI3_RS23090","Francci3_0377","","","WP_011434842.1",""
"FRANCCI3_RS01870","-0.194627996","-1.1444290275","0.6970730946","FRANCCI3_RS01870, FRANCCI3_RS01875","Francci3_0378, Francci3_0379","GO:0005524 - ATP binding [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434843.1, WP_011434844.1",""
"FRANCCI3_RS01875","-0.0113955953","-1.0079301028","0.9818642866","FRANCCI3_RS01870, FRANCCI3_RS01875","Francci3_0378, Francci3_0379","GO:0005524 - ATP binding [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434843.1, WP_011434844.1",""
"FRANCCI3_RS01880","-4.103E-3","-1.0028481244","0.9947944626","FRANCCI3_RS01880","Francci3_0380","","","WP_035909880.1",""
"FRANCCI3_RS01885","-0.1790316723","-1.132123756","0.7627971","FRANCCI3_RS01885, FRANCCI3_RS01890","Francci3_0381, Francci3_0382","GO:0005524 - ATP binding [Evidence IEA]","","WP_011434846.1, WP_011434847.1",""
"FRANCCI3_RS01890","-0.8483008138","-1.8003792144","0.2727040462","FRANCCI3_RS01885, FRANCCI3_RS01890","Francci3_0381, Francci3_0382","GO:0005524 - ATP binding [Evidence IEA]","","WP_011434846.1, WP_011434847.1",""
"FRANCCI3_RS25835","1.1788178287","2.2639119185","0.4790749733","FRANCCI3_RS25835, FRANCCI3_RS01895","Francci3_0383","GO:0051536 - iron-sulfur cluster binding [Evidence IEA]","GO:0009228 - thiamine biosynthetic process [Evidence IEA]","WP_162238919.1, WP_085949858.1",""
"thiC","0.5147356723","1.4287323462","0.3916804301","FRANCCI3_RS25835, FRANCCI3_RS01895","Francci3_0383","GO:0051536 - iron-sulfur cluster binding [Evidence IEA]","GO:0009228 - thiamine biosynthetic process [Evidence IEA]","WP_162238919.1, WP_085949858.1",""
"FRANCCI3_RS01900","0.4330592486","1.3500934296","0.5334226442","FRANCCI3_RS01900","Francci3_0384","","","WP_011434849.1",""
"FRANCCI3_RS01905","-0.5654694076","-1.4798689337","0.6980827963","FRANCCI3_RS01905, FRANCCI3_RS26615","Francci3_0385","GO:0003677 - DNA binding [Evidence IEA]","","WP_255353864.1, WP_023840839.1",""
"FRANCCI3_RS26615","NaN","NaN","NaN","FRANCCI3_RS01905, FRANCCI3_RS26615","Francci3_0385","GO:0003677 - DNA binding [Evidence IEA]","","WP_255353864.1, WP_023840839.1",""
"FRANCCI3_RS01910","0.3558236106","1.2797159413","0.7824362795","FRANCCI3_RS01910, FRANCCI3_RS27685","Francci3_0386, Francci3_0387","","","WP_011434851.1, WP_011434852.1",""
"FRANCCI3_RS27685","0.3557173565","1.2796216941","0.6542010503","FRANCCI3_RS01910, FRANCCI3_RS27685","Francci3_0386, Francci3_0387","","","WP_011434851.1, WP_011434852.1",""
"FRANCCI3_RS23095","2.6415147796","6.2398648399","0.0687208837","FRANCCI3_RS23095","Francci3_0388","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_011434853.1",""
"FRANCCI3_RS01925","1.3959620213","2.6316397717","0.2454126064","FRANCCI3_RS01925, FRANCCI3_RS01930","Francci3_0389, Francci3_0390","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434854.1, WP_011434855.1",""
"FRANCCI3_RS01930","-1.0224737363","-2.0313991407","0.1928291166","FRANCCI3_RS01925, FRANCCI3_RS01930","Francci3_0389, Francci3_0390","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434854.1, WP_011434855.1",""
"FRANCCI3_RS01935","-5.0526198187","-33.1886908815","0.0808829106","FRANCCI3_RS01935, FRANCCI3_RS01940","Francci3_0391, Francci3_0392","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704561.1, WP_011434857.1",""
"FRANCCI3_RS01940","2.2763340857","4.8444540389","0.1364196582","FRANCCI3_RS01935, FRANCCI3_RS01940","Francci3_0391, Francci3_0392","GO:0004803 - transposase activity [Evidence IEA]","","WP_237704561.1, WP_011434857.1",""
"FRANCCI3_RS27690","1.6864067474","3.2185407779","0.6789278957","FRANCCI3_RS27690, FRANCCI3_RS01945","Francci3_0393","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_148214898.1, WP_011434858.1",""
"FRANCCI3_RS01945","0.0778769964","1.0554637254","0.9330953271","FRANCCI3_RS27690, FRANCCI3_RS01945","Francci3_0393","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_148214898.1, WP_011434858.1",""
"FRANCCI3_RS23950","0.5332050667","1.4471405698","0.330123536","FRANCCI3_RS23950, FRANCCI3_RS01950","Francci3_0394, Francci3_0395","","","WP_200923140.1, WP_035912887.1",""
"FRANCCI3_RS01950","-0.1849248652","-1.1367577699","0.7530452758","FRANCCI3_RS23950, FRANCCI3_RS01950, FRANCCI3_RS23955","Francci3_0394, Francci3_0395, Francci3_0396","","","WP_200923140.1, WP_035912887.1, WP_198537940.1",""
"FRANCCI3_RS23955","-0.5102175227","-1.4242649233","0.4598388088","FRANCCI3_RS01950, FRANCCI3_RS23955","Francci3_0395, Francci3_0396","","","WP_035912887.1, WP_198537940.1",""
"FRANCCI3_RS01955","-1.1196637634","-2.1729632321","0.0817280996","FRANCCI3_RS01955, FRANCCI3_RS01960","Francci3_0397, Francci3_0398","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434862.1, WP_011434863.1",""
"FRANCCI3_RS01960","-0.9565493908","-1.9406627013","0.1768362091","FRANCCI3_RS01955, FRANCCI3_RS01960","Francci3_0397, Francci3_0398","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434862.1, WP_011434863.1",""
"FRANCCI3_RS23100","-3.3241051249","-10.0151014134","0.2757458615","FRANCCI3_RS23100","Francci3_0399","","","WP_011434864.1",""
"FRANCCI3_RS01970","-0.1700517079","-1.1250988089","0.8277463922","FRANCCI3_RS01970","Francci3_0400","GO:0005524 - ATP binding [Evidence IEA]","","WP_236701546.1",""
"FRANCCI3_RS01975","-4.0128172364","-16.1427810107","0.1752668438","FRANCCI3_RS01975","Francci3_0401","","","WP_035912895.1",""
"FRANCCI3_RS23960","0.7986455493","1.7394672893","0.3332024274","FRANCCI3_RS23960","Francci3_0402","GO:0004803 - transposase activity [Evidence IEA]","","WP_202795705.1",""
"FRANCCI3_RS01990","NaN","NaN","NaN","FRANCCI3_RS01990","Francci3_0403","","","WP_083282462.1",""
"FRANCCI3_RS01995","1.2246772233","2.3370315705","0.4669165812","FRANCCI3_RS01995","Francci3_0404","","","",""
"FRANCCI3_RS02000","-0.2429139453","-1.1833804327","0.9589641753","FRANCCI3_RS02000","Francci3_0405","GO:0003677 - DNA binding [Evidence IEA]","","WP_011434870.1",""
"FRANCCI3_RS02005","3.9845785522","15.8298815169","0.3231163851","FRANCCI3_RS02005","","","","WP_035908376.1",""
"FRANCCI3_RS02010","-2.723E-3","-1.0018892054","0.9984285624","FRANCCI3_RS02010","Francci3_0406","","","WP_011434871.1",""
"FRANCCI3_RS02015","1.6592817987","3.1585924481","0.6836945285","FRANCCI3_RS02015, FRANCCI3_RS02020","Francci3_0407","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_023839866.1, WP_023839865.1",""
"FRANCCI3_RS02020","4.1120327004","17.2919983716","0.2964319935","FRANCCI3_RS02015, FRANCCI3_RS02020","Francci3_0407","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_023839866.1, WP_023839865.1",""
"FRANCCI3_RS02025","0.6112433461","1.5275751395","0.7170056653","","","","","",""
"FRANCCI3_RS02030","-0.0972863969","-1.0697594303","0.9004717393","FRANCCI3_RS02030","Francci3_0408","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_236701462.1",""
"FRANCCI3_RS02035","0.6743789689","1.59590964","0.2550668155","FRANCCI3_RS02035, FRANCCI3_RS26620","Francci3_0409","","","WP_236701463.1, WP_035958482.1",""
"FRANCCI3_RS26620","1.8413091132","3.5833503702","0.6511970043","FRANCCI3_RS02035, FRANCCI3_RS26620","Francci3_0409","","","WP_236701463.1, WP_035958482.1",""
"FRANCCI3_RS02045","0.2732744543","1.2085477323","0.7926212234","FRANCCI3_RS02045","Francci3_0410","","","WP_011434875.1",""
"FRANCCI3_RS02050","-1.849153409","-3.6028870121","0.1396583856","FRANCCI3_RS02050, FRANCCI3_RS02055","Francci3_0411, Francci3_0412","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_011434876.1, WP_108913744.1",""
"FRANCCI3_RS02055","0.3908608478","1.3111755414","0.5093960713","FRANCCI3_RS02050, FRANCCI3_RS02055","Francci3_0411, Francci3_0412","GO:0005524 - ATP binding [Evidence IEA]; GO:0003677 - DNA binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_011434876.1, WP_108913744.1",""
"FRANCCI3_RS02060","1.4551308812","2.7418143359","0.3652411932","FRANCCI3_RS02060","Francci3_0413","GO:0005525 - GTP binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_049760819.1","GO:0005886 - plasma membrane [Evidence IEA]"
"FRANCCI3_RS02070","0.5384862799","1.4524477646","0.3994452073","FRANCCI3_RS02070","Francci3_0415","","GO:0006813 - potassium ion transport [Evidence IEA]","WP_011434880.1",""
"FRANCCI3_RS27695","0.2102340528","1.1568758522","0.849883825","FRANCCI3_RS27695","Francci3_0416","","","WP_011434881.1",""
"FRANCCI3_RS25850","NaN","NaN","NaN","FRANCCI3_RS25850, FRANCCI3_RS26630","","","","WP_173645823.1, WP_157902454.1",""
"FRANCCI3_RS26630","NaN","NaN","NaN","FRANCCI3_RS25850, FRANCCI3_RS26630","","","","WP_173645823.1, WP_157902454.1",""
"lysS","0.086468334","1.0617678288","0.8949916578","FRANCCI3_RS02080","Francci3_0418","GO:0004824 - lysine-tRNA ligase activity [Evidence IEA]","GO:0006430 - lysyl-tRNA aminoacylation [Evidence IEA]","WP_011434883.1","GO:0005737 - cytoplasm [Evidence IEA]"
"FRANCCI3_RS02085","-0.0948893647","-1.0679835049","0.8960032968","FRANCCI3_RS02085","Francci3_0419","","GO:0015074 - DNA integration [Evidence IEA]","",""
"FRANCCI3_RS23965","-0.2425585588","-1.1830889604","0.6767502056","FRANCCI3_RS23965","","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_083771091.1",""
"FRANCCI3_RS02090","-1.7796146743","-3.4333446202","9.494E-4","","","","","",""
"FRANCCI3_RS02095","0.5335945462","1.4475313022","0.547024745","FRANCCI3_RS02095","Francci3_0420","GO:0008773 - [protein-PII] uridylyltransferase activity [Evidence IEA]","GO:0006807 - nitrogen compound metabolic process [Evidence IEA]","WP_011434885.1",""
"FRANCCI3_RS02100","0.7610046256","1.6946703034","0.4234215012","FRANCCI3_RS02100, FRANCCI3_RS02105","Francci3_0421, Francci3_0422","GO:0008519 - ammonium transmembrane transporter activity [Evidence IEA]","GO:0072488 - ammonium transmembrane transport [Evidence IEA]","WP_011434886.1, WP_011434887.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS02105","-0.9690690402","-1.9575769784","0.0656108949","FRANCCI3_RS02100, FRANCCI3_RS02105","Francci3_0421, Francci3_0422","GO:0008519 - ammonium transmembrane transporter activity [Evidence IEA]","GO:0072488 - ammonium transmembrane transport [Evidence IEA]","WP_011434886.1, WP_011434887.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS27245","-0.0438907016","-1.0308902157","0.945497368","FRANCCI3_RS27245","Francci3_0423","GO:0016787 - hydrolase activity [Evidence IEA]; GO:0008233 - peptidase activity [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011434888.1",""
"FRANCCI3_RS02115","0.0900944213","1.0644398455","0.9025118532","FRANCCI3_RS02115","Francci3_0424","","","WP_023839855.1",""
"FRANCCI3_RS02120","-0.556223181","-1.4704147879","0.3312407949","FRANCCI3_RS02120","","","","WP_023839854.1",""
"FRANCCI3_RS02125","-0.5255576468","-1.4394898804","0.7731983299","","","","","",""
"FRANCCI3_RS02130","-1.6567500792","-3.1530544393","0.0793518494","FRANCCI3_RS02130","Francci3_0425","GO:0015116 - sulfate transmembrane transporter activity [Evidence IEA]","GO:0008272 - sulfate transport [Evidence IEA]","WP_011434890.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS02135","0.1779637057","1.1312860024","0.8358727835","FRANCCI3_RS02135","Francci3_0426","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434891.1",""
"FRANCCI3_RS02140","-0.0102764732","-1.0071485381","0.9898281565","FRANCCI3_RS02140","Francci3_0427","","","WP_011434892.1",""
"FRANCCI3_RS02145","-0.3232116614","-1.2511126205","0.5816890594","FRANCCI3_RS02145","Francci3_0428","GO:0003855 - 3-dehydroquinate dehydratase activity [Evidence IEA]","","WP_011434893.1",""
"FRANCCI3_RS02150","-0.7500324482","-1.6818306568","0.3546451734","FRANCCI3_RS02150, FRANCCI3_RS02155","Francci3_0429, Francci3_0430","GO:0016491 - oxidoreductase activity [Evidence IEA]; GO:0016651 - oxidoreductase activity, acting on NAD(P)H [Evidence IEA]","","WP_011434894.1, WP_011434895.1",""
"FRANCCI3_RS02155","-2.0197595421","-4.0551619779","0.1747303795","FRANCCI3_RS02150, FRANCCI3_RS02155","Francci3_0429, Francci3_0430","GO:0016491 - oxidoreductase activity [Evidence IEA]; GO:0016651 - oxidoreductase activity, acting on NAD(P)H [Evidence IEA]","","WP_011434894.1, WP_011434895.1",""
"FRANCCI3_RS02160","-0.7660631972","-1.7006228143","0.3280543432","FRANCCI3_RS02160, FRANCCI3_RS02165","Francci3_0431, Francci3_0432","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_023839847.1, WP_011434897.1",""
"FRANCCI3_RS02165","-0.5550440256","-1.4692134675","0.6457084874","FRANCCI3_RS02160, FRANCCI3_RS02165","Francci3_0431, Francci3_0432","GO:0016787 - hydrolase activity [Evidence IEA]","GO:0008152 - metabolic process [Evidence IEA]","WP_023839847.1, WP_011434897.1",""
"FRANCCI3_RS02170","0.0446337628","1.0314213133","0.967382216","FRANCCI3_RS02170","Francci3_0433","","","WP_011434898.1",""
"FRANCCI3_RS02175","-0.2569313755","-1.1949343642","0.7238518134","FRANCCI3_RS02175","Francci3_0434","GO:0030554 - adenyl nucleotide binding [Evidence IEA]; GO:0016829 - lyase activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","","WP_011434899.1",""
"FRANCCI3_RS02180","-1.5564239897","-2.9412389385","0.230498597","FRANCCI3_RS02180","Francci3_0435","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","","WP_011434900.1",""
"FRANCCI3_RS02185","0.9768378372","1.9681468067","0.2765063506","FRANCCI3_RS02185","Francci3_0436","","","WP_108913486.1",""
"FRANCCI3_RS02190","-0.1523544574","-1.1113817518","0.8099461718","FRANCCI3_RS02190","Francci3_0437","","","WP_011434902.1",""
"FRANCCI3_RS02195","2.6734343707","6.3794602689","0.503617998","FRANCCI3_RS02195","Francci3_0438","","","WP_023839841.1",""
"selA","1.0248359443","2.0347279925","0.3557006443","FRANCCI3_RS02200","Francci3_0439","GO:0004125 - L-seryl-tRNA(Sec) selenium transferase activity [Evidence IEA]","GO:0016260 - selenocysteine biosynthetic process [Evidence IEA]","WP_235463116.1",""
"FRANCCI3_RS02205","0.6225807789","1.5396268957","0.7094786603","FRANCCI3_RS02205","Francci3_0440","","","WP_011434904.1",""
"FRANCCI3_RS02210","-0.1977650556","-1.1469202319","0.7136027594","FRANCCI3_RS02210","Francci3_0441","GO:0043856 - anti-sigma factor antagonist activity [Evidence IEA]","","WP_035729468.1",""
"mshD","-0.4413767155","-1.3578995073","0.4509813391","FRANCCI3_RS02215","Francci3_0442","GO:0035447 - mycothiol synthase activity [Evidence IEA]","GO:0010125 - mycothiol biosynthetic process [Evidence IEA]","WP_011434906.1",""
"FRANCCI3_RS02220","-0.1254170008","-1.0908229818","0.846902161","FRANCCI3_RS02220","Francci3_0443","GO:0003677 - DNA binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434907.1",""
"FRANCCI3_RS02225","4.4834259192","22.3689544422","0.2576424044","FRANCCI3_RS02225","Francci3_0444","","","WP_049760821.1",""
"FRANCCI3_RS02230","NaN","NaN","NaN","FRANCCI3_RS02230, FRANCCI3_RS28500","Francci3_0445","","","WP_035729657.1, WP_023839837.1",""
"FRANCCI3_RS28500","-0.4578111488","-1.3734564339","0.9227890235","FRANCCI3_RS02230, FRANCCI3_RS28500","Francci3_0445","","","WP_035729657.1, WP_023839837.1",""
"FRANCCI3_RS02235","-0.622130622","-1.5391465686","0.6641645964","FRANCCI3_RS02235","Francci3_0446","","","WP_023839836.1",""
"FRANCCI3_RS02240","-0.2891914345","-1.221955235","0.6001065857","FRANCCI3_RS02240","Francci3_0447","","","WP_035729470.1",""
"FRANCCI3_RS02245","0.250416549","1.1895505241","0.6234694219","FRANCCI3_RS02245, FRANCCI3_RS02250","Francci3_0448, Francci3_0449","GO:0016783 - sulfurtransferase activity [Evidence IEA]","","WP_011434912.1, WP_011434913.1",""
"FRANCCI3_RS02250","-0.3351642683","-1.2615210401","0.5724124772","FRANCCI3_RS02245, FRANCCI3_RS02250","Francci3_0448, Francci3_0449","GO:0016783 - sulfurtransferase activity [Evidence IEA]","","WP_011434912.1, WP_011434913.1",""
"FRANCCI3_RS02255","0.3018657629","1.2327376188","0.618905246","FRANCCI3_RS02255","Francci3_0450","","","WP_011434914.1",""
"FRANCCI3_RS02260","0.9836252037","1.977428052","0.5288314259","FRANCCI3_RS02260","Francci3_0451","","","WP_035729476.1",""
"FRANCCI3_RS02265","0.3756557849","1.2974291742","0.6332172828","FRANCCI3_RS02265","Francci3_0452","","","WP_011434916.1",""
"FRANCCI3_RS02270","2.8936437508","7.4314500963","0.4676021413","FRANCCI3_RS02270","","","","WP_023839833.1",""
"FRANCCI3_RS02275","-3.2099800567","-9.2533775547","0.2896059069","FRANCCI3_RS02275","Francci3_0454","","","WP_035729484.1",""
"FRANCCI3_RS02280","-0.9530520853","-1.9359639462","0.3301914411","FRANCCI3_RS02280","Francci3_0455","","","WP_011434918.1",""
"mshA","0.5351558593","1.4490986972","0.5460596887","FRANCCI3_RS02285","Francci3_0456","","GO:0010125 - mycothiol biosynthetic process [Evidence IEA]","WP_011434919.1",""
"FRANCCI3_RS23970","-1.3925072827","-2.6253454749","0.3249127326","FRANCCI3_RS23970","Francci3_0457","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","",""
"FRANCCI3_RS02290","-0.0829146611","-1.0591556812","0.9012278655","FRANCCI3_RS02290","Francci3_0458","","","WP_011434921.1",""
"FRANCCI3_RS02295","0.5990716978","1.5147415923","0.6402853118","FRANCCI3_RS02295","Francci3_0459","","","WP_011434922.1",""
"FRANCCI3_RS02300","0.5059260552","1.4200345733","0.4020150785","FRANCCI3_RS02300","Francci3_0460","GO:0003677 - DNA binding [Evidence IEA]","","WP_035958487.1",""
"FRANCCI3_RS02305","-0.917349636","-1.8886424939","0.1660561927","FRANCCI3_RS02305","Francci3_0461","GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_023839831.1",""
"FRANCCI3_RS02310","0.4651932574","1.3805022674","0.5093462108","FRANCCI3_RS02310","Francci3_0462","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434925.1",""
"FRANCCI3_RS02315","-7.47E-3","-1.0051915273","0.9957075435","FRANCCI3_RS02315","Francci3_0463","","GO:0008643 - carbohydrate transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_236701464.1",""
"FRANCCI3_RS02320","0.9531718463","1.9361246611","0.323272795","FRANCCI3_RS02320","Francci3_0464","","","WP_011434927.1",""
"FRANCCI3_RS02325","1.0793238882","2.1130455808","0.3871646611","FRANCCI3_RS02325","Francci3_0465","GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011434928.1",""
"FRANCCI3_RS02330","0.9751972791","1.965910004","0.2970625632","FRANCCI3_RS02330","Francci3_0466","","","WP_011434929.1",""
"FRANCCI3_RS02335","0.4593392369","1.3749119558","0.6601110625","FRANCCI3_RS02335","Francci3_0467","","","WP_011434930.1",""
"FRANCCI3_RS02340","-0.5548185355","-1.4689838505","0.3350908146","FRANCCI3_RS02340","Francci3_0468","GO:0004619 - phosphoglycerate mutase activity [Evidence IEA]","GO:0006096 - glycolytic process [Evidence IEA]","WP_023839828.1",""
"phoU","2.1550920617","4.453970682","0.1389312342","FRANCCI3_RS02345","Francci3_0469","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0051049 - regulation of transport [Evidence IEA]","WP_011434932.1",""
"FRANCCI3_RS02350","0.2331023917","1.1753597437","0.7392960432","FRANCCI3_RS02350","Francci3_0470","","","WP_023839827.1",""
"FRANCCI3_RS02355","0.5988082673","1.5144650317","0.3994866099","FRANCCI3_RS02355, FRANCCI3_RS02360","Francci3_0471, Francci3_0472","GO:0003677 - DNA binding [Evidence IEA], GO:0000166 - nucleotide binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434934.1, WP_023839826.1",""
"FRANCCI3_RS02360","-1.7567942325","-3.3794635","0.2100503082","FRANCCI3_RS02355, FRANCCI3_RS02360","Francci3_0471, Francci3_0472","GO:0003677 - DNA binding [Evidence IEA], GO:0000166 - nucleotide binding [Evidence IEA]","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]; GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011434934.1, WP_023839826.1",""
"FRANCCI3_RS02365","0.1615057989","1.1184539045","0.8041636208","FRANCCI3_RS02365","Francci3_0473","GO:0016853 - isomerase activity [Evidence IEA]","","WP_023839825.1",""
"FRANCCI3_RS02370","1.3994030569","2.6379241034","0.3696589882","FRANCCI3_RS02370","Francci3_0474","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_232234846.1",""
"FRANCCI3_RS23105","-0.0233859136","-1.0163419729","0.9676194147","FRANCCI3_RS23105","Francci3_0475","GO:0016747 - acyltransferase activity, transferring groups other than amino-acyl groups [Evidence IEA]","","WP_011434938.1",""
