"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"FRANCCI3_RS04475","-1.5154119892","-2.8588045493","0.2097466363","FRANCCI3_RS04475, FRANCCI3_RS04480","Francci3_0896, Francci3_0897","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_035730912.1, WP_011435349.1",""
"FRANCCI3_RS04480","0.0797858432","1.0568611461","0.9513661158","FRANCCI3_RS04475, FRANCCI3_RS04480","Francci3_0896, Francci3_0897","GO:0051539 - 4 iron, 4 sulfur cluster binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_035730912.1, WP_011435349.1",""
"FRANCCI3_RS04485","-1.4630837348","-2.7569703174","0.2183185248","FRANCCI3_RS04485, FRANCCI3_RS23165","Francci3_0898, Francci3_0899","","","WP_011435350.1, WP_011435351.1",""
"FRANCCI3_RS23165","-0.0565563825","-1.0399804315","0.9603662371","FRANCCI3_RS04485, FRANCCI3_RS23165","Francci3_0898, Francci3_0899","","","WP_011435350.1, WP_011435351.1",""
"FRANCCI3_RS04495","0.0303033751","1.0212268504","0.9820309446","FRANCCI3_RS04495","Francci3_0900","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_011435352.1",""
"FRANCCI3_RS25920","-0.3969682236","-1.3167379196","0.7696516385","FRANCCI3_RS25920","Francci3_0901","","","WP_011435353.1",""
"FRANCCI3_RS25925","2.7262382723","6.6172797523","0.0916301975","FRANCCI3_RS25925","","","","WP_131728909.1",""
"FRANCCI3_RS04505","-1.6671506406","-3.175867318","0.2490658834","FRANCCI3_RS04505","Francci3_0902","","","WP_011435354.1",""
"FRANCCI3_RS04510","-1.9313383329","-3.8140885353","0.167076446","FRANCCI3_RS04510, FRANCCI3_RS04515","Francci3_0903","","","WP_011435355.1, WP_023841038.1",""
"FRANCCI3_RS04515","-0.3096413115","-1.2393995173","0.8419146214","FRANCCI3_RS04510, FRANCCI3_RS04515, FRANCCI3_RS28510","Francci3_0903","","","WP_011435355.1, WP_023841038.1, WP_023841037.1",""
"FRANCCI3_RS28510","2.3330568985","5.038718638","0.3773341255","FRANCCI3_RS04515, FRANCCI3_RS28510, FRANCCI3_RS04520","Francci3_0904","","","WP_023841038.1, WP_023841037.1, WP_011435356.1",""
"FRANCCI3_RS04520","-1.148210149","-2.2163875206","0.4377462745","FRANCCI3_RS28510, FRANCCI3_RS04520","Francci3_0904","","","WP_023841037.1, WP_011435356.1",""
"FRANCCI3_RS26670","0.4045086335","1.3236380166","0.7970276964","FRANCCI3_RS26670","","","","WP_023841036.1",""
"FRANCCI3_RS26675","1.3663793627","2.5782271274","0.3432034363","FRANCCI3_RS26675","","","","WP_023841035.1",""
"FRANCCI3_RS04525","-1.4001596752","-2.6393079199","0.2689295796","FRANCCI3_RS04525","Francci3_0905","","","WP_011435357.1",""
"FRANCCI3_RS04530","-0.1660046528","-1.1219470989","0.8591517572","FRANCCI3_RS04530","Francci3_0906","","","WP_011435358.1",""
"FRANCCI3_RS04535","0.4250147916","1.3425862679","0.6853715002","FRANCCI3_RS04535","Francci3_0907","","","WP_011435359.1",""
"FRANCCI3_RS24090","1.8727521149","3.6623054312","0.2194904708","FRANCCI3_RS24090","Francci3_0908","GO:0003677 - DNA binding [Evidence IEA]","","WP_011435360.1",""
"FRANCCI3_RS04545","0.7096153196","1.6353680042","0.5871047054","FRANCCI3_RS04545","Francci3_0909","","","WP_011435361.1",""
"FRANCCI3_RS27770","0.342307253","1.2677824948","0.7330830389","FRANCCI3_RS27770","","","","WP_232234967.1",""
"FRANCCI3_RS04555","-0.0676316637","-1.0479948764","0.9555425238","","","","","",""
"FRANCCI3_RS04560","-0.5899396114","-1.5051837419","0.5689921412","FRANCCI3_RS04560","Francci3_0911","","","WP_011435363.1",""
"bcp","-0.9078207922","-1.8762093207","0.2551674157","FRANCCI3_RS04565","Francci3_0912","GO:0016209 - antioxidant activity [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011435364.1",""
"FRANCCI3_RS04570","-0.177841444","-1.1311901352","0.8110488037","FRANCCI3_RS04570, FRANCCI3_RS04575","Francci3_0913, Francci3_0914","","GO:0030416 - methylamine metabolic process [Evidence IEA]","WP_011435365.1, WP_011435366.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS04575","1.0429806387","2.0604802549","0.2251042673","FRANCCI3_RS04570, FRANCCI3_RS04575, FRANCCI3_RS04580","Francci3_0913, Francci3_0914, Francci3_0915","","GO:0030416 - methylamine metabolic process [Evidence IEA]","WP_011435365.1, WP_011435366.1, WP_011435367.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS04580","0.7714565444","1.7069922927","0.3057407086","FRANCCI3_RS04575, FRANCCI3_RS04580","Francci3_0914, Francci3_0915","","GO:0030416 - methylamine metabolic process [Evidence IEA]","WP_011435366.1, WP_011435367.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS04585","0.3025400702","1.2333139278","0.7725427199","FRANCCI3_RS04585","Francci3_0916","","","WP_011435368.1",""
"FRANCCI3_RS04590","0.940600197","1.9193265601","0.1818963307","FRANCCI3_RS04590","Francci3_0917","","","WP_011435369.1",""
"FRANCCI3_RS04595","1.3343583381","2.5216330313","0.1832035193","FRANCCI3_RS04595","Francci3_0918","GO:0005524 - ATP binding [Evidence IEA]","","WP_011435370.1",""
"FRANCCI3_RS28515","1.8964900777","3.7230631256","0.1959502619","FRANCCI3_RS28515","","","","WP_023841030.1",""
"FRANCCI3_RS27775","0.6109804673","1.5272968197","0.6033866039","FRANCCI3_RS27775","","","","WP_023841029.1",""
"FRANCCI3_RS04605","0.4932287365","1.4075915286","0.5576030439","FRANCCI3_RS04605","Francci3_0920","","","WP_011435372.1",""
"FRANCCI3_RS04610","0.3716949975","1.293872086","0.671141917","FRANCCI3_RS04610","Francci3_0921","","","WP_035908101.1",""
"FRANCCI3_RS04615","0.2761068923","1.2109228004","0.7332666926","FRANCCI3_RS04615","Francci3_0922","","","WP_011435374.1",""
"FRANCCI3_RS27780","0.712315816","1.6384320207","0.2960501584","FRANCCI3_RS27780","Francci3_0923","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_236701454.1",""
"FRANCCI3_RS25270","1.2948338092","2.4534873096","0.3034427026","FRANCCI3_RS25270","Francci3_0924","","","WP_011435376.1",""
"FRANCCI3_RS04630","0.3516140455","1.2759873669","0.7029988576","FRANCCI3_RS04630","Francci3_0925","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_235462948.1",""
"FRANCCI3_RS04635","0.5177724806","1.4317429312","0.5167000812","FRANCCI3_RS04635, FRANCCI3_RS04640","Francci3_0926, Francci3_0927","","","WP_011435378.1, WP_011435379.1",""
"FRANCCI3_RS04640","0.3504078845","1.2749210271","0.6636698337","FRANCCI3_RS04635, FRANCCI3_RS04640, FRANCCI3_RS04645","Francci3_0926, Francci3_0927, Francci3_0928","","","WP_011435378.1, WP_011435379.1, WP_011435380.1",""
"FRANCCI3_RS04645","0.1723496292","1.1268922916","0.8185092723","FRANCCI3_RS04640, FRANCCI3_RS04645","Francci3_0927, Francci3_0928","","","WP_011435379.1, WP_011435380.1",""
"FRANCCI3_RS04650","0.5852312443","1.5002794443","0.436836564","FRANCCI3_RS04650","Francci3_0929","","","WP_011435381.1",""
"FRANCCI3_RS04655","0.6789459605","1.6009696521","0.3565081065","FRANCCI3_RS04655","Francci3_0930","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011435382.1",""
"FRANCCI3_RS04660","0.5850943719","1.5001371155","0.4989801492","FRANCCI3_RS04660","Francci3_0931","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011435383.1",""
"FRANCCI3_RS04665","-0.2191316104","-1.1640327189","0.7659544508","FRANCCI3_RS04665","Francci3_0932","","","WP_108913720.1",""
"FRANCCI3_RS04670","0.9155390334","1.8862737076","0.2205854233","FRANCCI3_RS04670","Francci3_0933","","","WP_011435385.1",""
"FRANCCI3_RS04675","0.922525693","1.8954306773","0.225490613","FRANCCI3_RS04675","Francci3_0934","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","","WP_011435386.1",""
"FRANCCI3_RS26685","0.9439722587","1.9238179162","0.5316617379","FRANCCI3_RS26685","","","","WP_023841020.1",""
"FRANCCI3_RS04680","1.8025584494","3.4883830068","0.0254020669","FRANCCI3_RS04680","Francci3_0935","","","WP_023841019.1",""
"gnd","-0.0673727202","-1.047806793","0.9300277102","FRANCCI3_RS04685","Francci3_0936","GO:0004616 - phosphogluconate dehydrogenase (decarboxylating) activity [Evidence IEA]","GO:0006098 - pentose-phosphate shunt [Evidence IEA]","WP_023841018.1",""
"FRANCCI3_RS04690","0.2836220963","1.2172471277","0.7403611962","FRANCCI3_RS04690","Francci3_0937","","","WP_011435389.1",""
"FRANCCI3_RS04695","-0.8935254239","-1.8577101523","0.3404626965","FRANCCI3_RS04695","Francci3_0938","GO:0071949 - FAD binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011435390.1",""
"FRANCCI3_RS04700","0.0651795236","1.0462151188","0.9318969016","FRANCCI3_RS04700","Francci3_0939","GO:0016627 - oxidoreductase activity, acting on the CH-CH group of donors [Evidence IEA]","","WP_011435391.1",""
"FRANCCI3_RS04705","0.2508776047","1.1899307407","0.7307465306","FRANCCI3_RS04705","Francci3_0940","GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011435392.1",""
"FRANCCI3_RS04710","0.0216737383","1.0151365045","0.9775314648","FRANCCI3_RS04710, FRANCCI3_RS04715","Francci3_0941, Francci3_0942","GO:0071949 - FAD binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011435393.1, WP_011435394.1",""
"FRANCCI3_RS04715","0.298487494","1.2298543711","0.701225633","FRANCCI3_RS04710, FRANCCI3_RS04715","Francci3_0941, Francci3_0942","GO:0071949 - FAD binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA], GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011435393.1, WP_011435394.1",""
"FRANCCI3_RS04720","-0.4471874723","-1.3633797613","0.5709789642","FRANCCI3_RS04720","Francci3_0943","GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_011435395.1",""
"FRANCCI3_RS26690","-1.0288884711","-2.0404515734","0.466391433","FRANCCI3_RS26690","","","","WP_023841015.1",""
"FRANCCI3_RS04725","0.7568578787","1.6898062961","0.3674610481","FRANCCI3_RS04725","Francci3_0944","","","WP_011435396.1",""
"FRANCCI3_RS04730","0.8033537982","1.7451533304","0.2892252952","FRANCCI3_RS04730","Francci3_0945","","","WP_011435397.1",""
"FRANCCI3_RS04735","0.2193951591","1.1642453815","0.7548738584","FRANCCI3_RS04735","Francci3_0947","GO:0005524 - ATP binding [Evidence IEA]","","WP_011435399.1",""
"FRANCCI3_RS04740","0.0180824289","1.0126126617","0.9799551457","FRANCCI3_RS04740","Francci3_0948","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011435400.1",""
"FRANCCI3_RS04745","-0.3678516204","-1.2904297644","0.7426172696","FRANCCI3_RS04745","Francci3_0949","","","WP_011435401.1",""
"FRANCCI3_RS04750","-0.9481588487","-1.9294087961","0.2915315664","FRANCCI3_RS04750","Francci3_0950","","","WP_011435402.1",""
"FRANCCI3_RS04755","-1.1303603115","-2.189134068","0.1890538334","FRANCCI3_RS04755","Francci3_0951","","","WP_011435403.1",""
"FRANCCI3_RS04760","-0.4922391808","-1.4066263816","0.5511843657","FRANCCI3_RS04760","Francci3_0952","","","WP_011435404.1",""
"FRANCCI3_RS27395","-0.6340082598","-1.5518705933","0.6791360125","FRANCCI3_RS27395","Francci3_0953","GO:0004803 - transposase activity [Evidence IEA]","","WP_258165190.1",""
"FRANCCI3_RS28520","-0.8409857851","-1.7912736906","0.673864692","FRANCCI3_RS28520","","","","",""
"FRANCCI3_RS04770","-1.5260995205","-2.8800613035","0.2924157838","FRANCCI3_RS04770","","","","WP_035958407.1",""
"FRANCCI3_RS25950","-0.4552272292","-1.3709987248","0.5620626273","FRANCCI3_RS25950","Francci3_0954","","","WP_049760839.1",""
"FRANCCI3_RS04780","-0.198560533","-1.1475527984","0.8520142312","FRANCCI3_RS04780","Francci3_0955","","","WP_011435407.1",""
"FRANCCI3_RS25955","-0.1641092964","-1.1204740964","0.9004677906","FRANCCI3_RS25955","","","","WP_023842243.1",""
"FRANCCI3_RS27405","0.116508948","1.0841083467","0.9397433879","FRANCCI3_RS27405","Francci3_0957","","","WP_011435409.1",""
"FRANCCI3_RS23185","1.1706450437","2.2511232447","0.3662576174","FRANCCI3_RS23185","Francci3_0958","","","WP_023842293.1",""
"FRANCCI3_RS04800","-0.5482545121","-1.4623153991","0.6238235044","FRANCCI3_RS04800","Francci3_0959","GO:0004803 - transposase activity [Evidence IEA]","","WP_011435411.1",""
"FRANCCI3_RS28670","0.3720365902","1.2941784775","0.7135108069","FRANCCI3_RS28670","Francci3_0960","","","",""
"FRANCCI3_RS04810","0.2345428421","1.1765338608","0.8222622353","FRANCCI3_RS04810","Francci3_0961","","","WP_011435413.1",""
"FRANCCI3_RS04815","0.1745524229","1.1286142128","0.8480600055","FRANCCI3_RS04815","Francci3_0962","","","WP_304413275.1",""
"FRANCCI3_RS04820","0.676021452","1.5977275899","0.5322865969","FRANCCI3_RS04820","Francci3_0963","","","WP_011435415.1",""
"FRANCCI3_RS04825","2.3649356471","5.1512967341","0.0275250621","FRANCCI3_RS04825, FRANCCI3_RS26695","Francci3_0964","","","WP_237704563.1, WP_023841309.1",""
"FRANCCI3_RS26695","0.2686564925","1.2046854437","0.8425760486","FRANCCI3_RS04825, FRANCCI3_RS26695","Francci3_0964","","","WP_237704563.1, WP_023841309.1",""
"FRANCCI3_RS04830","1.3319065478","2.5173512775","0.073353092","FRANCCI3_RS04830, FRANCCI3_RS27260","Francci3_0965, Francci3_0966","","","WP_235463166.1, WP_011435418.1",""
"FRANCCI3_RS27260","1.0567987925","2.0803103794","0.2384112793","FRANCCI3_RS04830, FRANCCI3_RS27260","Francci3_0965, Francci3_0966","","","WP_235463166.1, WP_011435418.1",""
"FRANCCI3_RS27790","-1.0268978835","-2.0376381605","0.5225035109","FRANCCI3_RS27790","","","","",""
"FRANCCI3_RS25965","-0.8900325252","-1.8532179037","0.5066692269","FRANCCI3_RS25965","","","","WP_041257794.1",""
"pepN_1","0.9756170536","1.9664820992","0.2333556139","FRANCCI3_RS04845","Francci3_0968","GO:0004177 - aminopeptidase activity [Evidence IEA]; GO:0008237 - metallopeptidase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0006508 - proteolysis [Evidence IEA]","WP_011435420.1",""
"FRANCCI3_RS04850","-0.4450232946","-1.3613360972","0.5706270104","FRANCCI3_RS04850","Francci3_0969","","","WP_011435421.1",""
"FRANCCI3_RS04855","-0.2188166886","-1.1637786532","0.8091235998","FRANCCI3_RS04855","Francci3_0970","GO:0051537 - 2 iron, 2 sulfur cluster binding [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","","WP_011435422.1",""
"FRANCCI3_RS04860","-0.3845699313","-1.3054705671","0.7120639704","FRANCCI3_RS04860","Francci3_0971","GO:0005515 - protein binding [Evidence IEA]","","WP_011435423.1",""
"FRANCCI3_RS25970","-0.8067478297","-1.7492637473","0.5026580374","FRANCCI3_RS25970","Francci3_0972","","","WP_011435424.1",""
"FRANCCI3_RS04870","0.8486585371","1.8008256826","0.2940453886","FRANCCI3_RS04870","Francci3_0973","GO:0008168 - methyltransferase activity [Evidence IEA]; GO:1904047 - S-adenosyl-L-methionine binding [Evidence IEA]","","WP_011435425.1",""
"FRANCCI3_RS04875","0.4852026831","1.3997825061","0.6391311398","FRANCCI3_RS04875","Francci3_0974","","","WP_011435426.1",""
"FRANCCI3_RS04880","0.5825977127","1.4975432948","0.4251803205","FRANCCI3_RS04880","Francci3_0975","","","WP_011435427.1",""
"FRANCCI3_RS04885","0.9494694484","1.9311623416","0.3404541932","FRANCCI3_RS04885","Francci3_0976","","","WP_011435428.1",""
"FRANCCI3_RS04890","0.2228409998","1.1670294758","0.8203397628","FRANCCI3_RS04890","Francci3_0977","GO:0005524 - ATP binding [Evidence IEA]; GO:0000156 - phosphorelay response regulator activity [Evidence IEA]; GO:0004673 - protein histidine kinase activity [Evidence IEA]","GO:0007165 - signal transduction [Evidence IEA]","WP_011435429.1",""
"FRANCCI3_RS04895","0.7697542983","1.7049793881","0.4933998683","FRANCCI3_RS04895","Francci3_0978","","GO:0000160 - phosphorelay signal transduction system [Evidence IEA]","WP_148214905.1",""
"FRANCCI3_RS04900","0.7212971619","1.6486637216","0.5155030207","FRANCCI3_RS04900, FRANCCI3_RS04905","Francci3_0979, Francci3_0980","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011435431.1, WP_236701486.1",""
"FRANCCI3_RS04905","0.6027918237","1.5186525373","0.569208072","FRANCCI3_RS04900, FRANCCI3_RS04905, FRANCCI3_RS04910","Francci3_0979, Francci3_0980, Francci3_0981","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011435431.1, WP_236701486.1, WP_011435433.1",""
"FRANCCI3_RS04910","0.2397989045","1.1808280558","0.7956513468","FRANCCI3_RS04905, FRANCCI3_RS04910, FRANCCI3_RS04915","Francci3_0980, Francci3_0981, Francci3_0982","","","WP_236701486.1, WP_011435433.1, WP_023841302.1",""
"FRANCCI3_RS04915","1.8058995149","3.4964709405","0.1555465288","FRANCCI3_RS04910, FRANCCI3_RS04915, FRANCCI3_RS04920","Francci3_0981, Francci3_0982, Francci3_0983","","","WP_011435433.1, WP_023841302.1, WP_108913784.1",""
"FRANCCI3_RS04920","0.5048079651","1.4189344714","0.6114191086","FRANCCI3_RS04915, FRANCCI3_RS04920","Francci3_0982, Francci3_0983","","","WP_023841302.1, WP_108913784.1",""
"FRANCCI3_RS04925","1.0763788276","2.1087364928","0.2757140355","FRANCCI3_RS04925","Francci3_0984","GO:0016758 - hexosyltransferase activity [Evidence IEA]","","WP_011435436.1",""
"FRANCCI3_RS27795","-2.4425693086","-5.4360898755","0.2496458244","FRANCCI3_RS27795","","","","WP_160323931.1",""
"FRANCCI3_RS24125","-0.3397283634","-1.2655182945","0.7803214913","FRANCCI3_RS24125","Francci3_0985","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011435437.1",""
"FRANCCI3_RS04940","0.3716402363","1.2938229747","0.7135546975","FRANCCI3_RS04940","","","","WP_063613394.1",""
"FRANCCI3_RS04945","-0.1625447622","-1.1192596542","0.8741229352","FRANCCI3_RS04945","","","","WP_139341523.1",""
"FRANCCI3_RS27800","2.9439572932","7.6951918402","0.24157754","FRANCCI3_RS27800","","","","WP_157902460.1",""
"FRANCCI3_RS24130","-0.5692574347","-1.4837596725","0.6512810857","FRANCCI3_RS24130","Francci3_0987","GO:0003677 - DNA binding [Evidence IEA]; GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_011435438.1",""
"FRANCCI3_RS27410","-0.7100133749","-1.6358192824","0.3982027438","FRANCCI3_RS27410, FRANCCI3_RS27415","Francci3_0988, Francci3_0989","","","WP_011435439.1, WP_236701485.1",""
"FRANCCI3_RS27415","-1.0202114773","-2.0282162436","0.182205697","FRANCCI3_RS27410, FRANCCI3_RS27415","Francci3_0988, Francci3_0989","","","WP_011435439.1, WP_236701485.1",""
"FRANCCI3_RS04955","0.3588972148","1.2824452314","0.7149181025","FRANCCI3_RS04955","Francci3_0990","GO:0004315 - 3-oxoacyl-[acyl-carrier-protein] synthase activity [Evidence IEA]; GO:0016746 - acyltransferase activity [Evidence IEA]; GO:0033818 - beta-ketoacyl-acyl-carrier-protein synthase III activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_023841298.1",""
"FRANCCI3_RS04960","-0.5387039488","-1.4526669215","0.5743914481","FRANCCI3_RS04960","Francci3_0991","","","WP_011435442.1",""
"FRANCCI3_RS27265","-0.2511019789","-1.1901158183","0.7358788159","FRANCCI3_RS27265","Francci3_0992","","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_131728921.1",""
"FRANCCI3_RS04970","0.3497149433","1.2743088166","0.7716526013","FRANCCI3_RS04970, FRANCCI3_RS04975","Francci3_0993, Francci3_0994","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_201783444.1, WP_011435445.1",""
"FRANCCI3_RS04975","0.4321547786","1.3492472797","0.7497559862","FRANCCI3_RS04970, FRANCCI3_RS04975","Francci3_0993, Francci3_0994","GO:0016491 - oxidoreductase activity [Evidence IEA]","","WP_201783444.1, WP_011435445.1",""
"FRANCCI3_RS04980","0.2490663145","1.1884377312","0.7722367764","FRANCCI3_RS04980","Francci3_0995","","GO:0006812 - monoatomic cation transport [Evidence IEA]; GO:1902600 - proton transmembrane transport [Evidence IEA]; GO:0055085 - transmembrane transport [Evidence IEA]","WP_011435446.1",""
"FRANCCI3_RS04985","-0.1917185676","-1.1421234264","0.8572946545","FRANCCI3_RS04985","Francci3_0997","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_082456737.1",""
"FRANCCI3_RS24140","-0.6324672572","-1.5502138608","0.5979072138","FRANCCI3_RS24140","Francci3_0998","","","WP_023841292.1",""
"ccrA_1","-0.086870823","-1.0620640864","0.9072528611","FRANCCI3_RS04990","Francci3_0999","GO:0043880 - crotonyl-CoA reductase activity [Evidence IEA]","","WP_235463375.1",""
"FRANCCI3_RS04995","-0.4247750075","-1.342363141","0.6141350478","FRANCCI3_RS04995","Francci3_1000","GO:0070403 - NAD+ binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0006631 - fatty acid metabolic process [Evidence IEA]","WP_011435451.1",""
"FRANCCI3_RS27805","-0.5413073574","-1.4552906914","0.5949518446","FRANCCI3_RS27805","","","","WP_236701484.1",""
"FRANCCI3_RS05005","1.9941947015","3.9839366353","0.0726688018","FRANCCI3_RS05005","Francci3_1001","","","WP_011435452.1",""
"FRANCCI3_RS05010","0.8905705273","1.8539091246","0.4341064758","FRANCCI3_RS05010","Francci3_1002","","","WP_011435453.1",""
"FRANCCI3_RS05015","0.6035998622","1.519503357","0.4256502589","FRANCCI3_RS05015","Francci3_1003","","","WP_035730986.1",""
"FRANCCI3_RS05020","0.5350251186","1.4489673822","0.4989838494","FRANCCI3_RS05020","Francci3_1004","","","WP_011435455.1",""
"FRANCCI3_RS26710","-0.8181581674","-1.7631536055","0.575128532","FRANCCI3_RS26710","","","","WP_157493315.1",""
"FRANCCI3_RS05025","1.075257225","2.107097723","0.3656818061","FRANCCI3_RS05025","Francci3_1005","","GO:0031412 - gas vesicle organization [Evidence IEA]","WP_011435456.1","GO:0031411 - gas vesicle [Evidence IEA]"
"FRANCCI3_RS05030","0.327397397","1.254747783","0.756487408","FRANCCI3_RS05030","Francci3_1006","","","WP_011435457.1",""
"FRANCCI3_RS05035","0.5067849237","1.4208802033","0.6181622029","FRANCCI3_RS05035","Francci3_1007","","","WP_011435458.1",""
"FRANCCI3_RS05040","-0.6763580762","-1.5981004314","0.4824673824","FRANCCI3_RS05040, FRANCCI3_RS27815","Francci3_1008, Francci3_1009","GO:0030612 - arsenate reductase (thioredoxin) activity [Evidence IEA]","","WP_011435459.1, WP_011435460.1",""
"FRANCCI3_RS27815","-0.2299188938","-1.172769016","0.8289265651","FRANCCI3_RS05040, FRANCCI3_RS27815","Francci3_1008, Francci3_1009","GO:0030612 - arsenate reductase (thioredoxin) activity [Evidence IEA]","","WP_011435459.1, WP_011435460.1",""
"FRANCCI3_RS05050","1.1177466511","2.1700776271","0.160963493","FRANCCI3_RS05050","Francci3_1010","GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0016627 - oxidoreductase activity, acting on the CH-CH group of donors [Evidence IEA]","","WP_023841286.1",""
"FRANCCI3_RS05055","-1.3564071091","-2.5604672552","0.1525378136","FRANCCI3_RS05055","Francci3_1011","","","WP_236701539.1",""
"FRANCCI3_RS05060","1.6653663803","3.1719419761","0.0199197778","FRANCCI3_RS05060","Francci3_1012","","","WP_049760843.1",""
"FRANCCI3_RS05065","0.7423182917","1.6728618309","0.4684452337","FRANCCI3_RS05065","Francci3_1013","","","WP_011435464.1",""
"FRANCCI3_RS05070","1.204945736","2.3052859833","0.1412703059","FRANCCI3_RS05070","Francci3_1014","","","WP_011435465.1",""
"FRANCCI3_RS05075","-0.8788016439","-1.8388472519","0.3467354468","FRANCCI3_RS05075","Francci3_1015","","","WP_011435466.1",""
"FRANCCI3_RS27820","-0.5349911494","-1.4489332656","0.748715575","FRANCCI3_RS27820","","","","",""
"FRANCCI3_RS27825","-2.9024863372","-7.4771389183","0.0670486389","FRANCCI3_RS27825","","GO:0003677 - DNA binding [Evidence IEA]","GO:0015074 - DNA integration [Evidence IEA]; GO:0006310 - DNA recombination [Evidence IEA]","WP_255353893.1",""
"FRANCCI3_RS05080","2.2089311487","4.623326177","0.0716291931","FRANCCI3_RS05080","Francci3_1016","GO:0004803 - transposase activity [Evidence IEA]","","WP_011435467.1",""
"FRANCCI3_RS05085","0.1767769412","1.1303557864","0.8681570984","FRANCCI3_RS05085","Francci3_1018","GO:0004803 - transposase activity [Evidence IEA]","","WP_035958574.1",""
"FRANCCI3_RS05090","-0.4053327467","-1.3243943367","0.7486575789","FRANCCI3_RS05090","Francci3_1019","","","WP_011435470.1",""
"FRANCCI3_RS24170","-1.0242090939","-2.033844096","0.419082951","FRANCCI3_RS24170","Francci3_1020","GO:0004644 - phosphoribosylglycinamide formyltransferase activity [Evidence IEA]","GO:0006189 - 'de novo' IMP biosynthetic process [Evidence IEA]","WP_011435471.1",""
"FRANCCI3_RS05100","1.9859864836","3.9613343743","0.041527887","FRANCCI3_RS05100","Francci3_1021","","","WP_011435472.1",""
"FRANCCI3_RS05105","1.5542039723","2.9367164439","0.0737154267","FRANCCI3_RS05105","Francci3_1022","GO:0003677 - DNA binding [Evidence IEA]","","WP_011435473.1",""
"FRANCCI3_RS05110","-2.4066390699","-5.3023763389","0.1251503181","FRANCCI3_RS05110, FRANCCI3_RS05115","Francci3_1023, Francci3_1024","","","WP_023841813.1, WP_108913842.1",""
"FRANCCI3_RS05115","-1.7341687603","-3.3268775346","0.185363687","FRANCCI3_RS05110, FRANCCI3_RS05115","Francci3_1023, Francci3_1024","","","WP_023841813.1, WP_108913842.1",""
"FRANCCI3_RS05120","0.4150344147","1.3333304825","0.7390874201","FRANCCI3_RS05120","Francci3_1025","GO:0003677 - DNA binding [Evidence IEA]","","WP_011435476.1",""
